Contents,Mints,CH 1,CH 2,CH 3,CH 4,CH 5,CH 6,CH 7,CH 8,CH 9,CH 10,IGCH,Coin count,min coin count,max coin count,coin count approximate,coin count uncertain,Hacksilver coint,Ingot count,lot,Mint 1 URI,Mint 2 URI,mint uncertain,Authority 1 URI,Authority 2 URI,authority uncertain,Stated authority,Dynasty URI,Material 1 URI,Material 2 URI,material uncertain,Denomination 1 URI,Denomination 2 URI,denomination uncertain,Region 1 URI,Region 2 URI,Region 3 URI,Authenticity
,,1.074,,,,,,,,,,,1,,,,,,,,http://nomisma.org/id/ilium,,,http://nomisma.org/id/seleucus_ii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,1.074,,,,,,,,,,,12,,,,,,,,http://nomisma.org/id/antiocheia_syria,,,http://nomisma.org/id/seleucus_ii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,1.074,,,,,,,,,,,5,,,,,,,,http://nomisma.org/id/apameia_syria,,,http://nomisma.org/id/seleucus_ii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,1.074,,,,,,,,,,,6,,,,,,,,http://nomisma.org/id/nisibis,,,http://nomisma.org/id/seleucus_ii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,1.074,,,,,,,,,,,3,,,,,,,,http://nomisma.org/id/seleuceia_ad_tigrim,,,http://nomisma.org/id/seleucus_ii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,1.074,,,,,,,,,,,1,,,,,,,,http://nomisma.org/id/hecatompylos,,,http://nomisma.org/id/seleucus_ii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,1.074,,,,,,,,,,,21,,,,,,,,,,TRUE,http://nomisma.org/id/seleucus_ii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,"Seleucus III Tarsus 6, Antioch 10, Simyra 2, Seleucia 1",1.074,,,,,,,,,,,6,,,,,,,,http://nomisma.org/id/tarsus,,,http://nomisma.org/id/seleucus_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,1.074,,,,,,,,,,,10,,,,,,,,http://nomisma.org/id/antiocheia_syria,,,http://nomisma.org/id/seleucus_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,1.074,,,,,,,,,,,2,,,,,,,,http://nomisma.org/id/simyra,,,http://nomisma.org/id/seleucus_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,1.074,,,,,,,,,,,1,,,,,,,,http://nomisma.org/id/seleuceia_ad_tigrim,,,http://nomisma.org/id/seleucus_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,"Hierax Alexandria Troas 2, parium 1 
",1.074,,,,,,,,,,,2,,,,,,,,http://nomisma.org/id/alexandreia_troas,,,http://nomisma.org/id/antiochus_hierax,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,1.074,,,,,,,,,,,1,,,,,,,,http://nomisma.org/id/parium,,,http://nomisma.org/id/antiochus_hierax,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,"Antiochus III Seleucia ad Calycadnum 1, Antioch 1, Laodiceia 1, uncertain 1",1.074,,,,,,,,,,,1,,,,,,,,http://nomisma.org/id/seleuceia_ad_calycadnum,,,http://nomisma.org/id/antiochus_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,1.074,,,,,,,,,,,1,,,,,,,,http://nomisma.org/id/antiocheia_syria,,,http://nomisma.org/id/antiochus_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,1.074,,,,,,,,,,,1,,,,,,,,http://nomisma.org/id/laodiceia_ad_mare,,,http://nomisma.org/id/antiochus_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,1.074,,,,,,,,,,,1,,,,,,,,,,TRUE,http://nomisma.org/id/antiochus_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,1.075,,,,,,,,,,1413,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Perga
Ariassus",1.075,,,,,,,,,,1431,,,,,,,,,,,,,,,,,,,,,,,,,,
,Ptolemaic,1.075,,,,,,,,,,1530,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Macedonia, Philip II: 6+ st.
Macedonia, Alexander III: 17+ 
Cius: 10+
Philippi: 1+
Panticapaeum: 1+
Pergamum: 2+
Rhodes: 3+
Salamis, Cyprus, Pnytagoras: 
Egypt, Ptolemy I: 1+ (probably not form the hoard)",1.075,,,,,,,,,,1533,,,,,,,,,,,,,,,,,,,,,,,,,,
1080 AR,,1.075,,,,,,,,,,1534,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1.075,,,,,,,,,,1536,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Alexander III
Philip III
Demetrius Poliorcetes
Lysimachus
Seleucus I
Antiochus I",1.075,,,,,,,,,,1537,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1.075,,,,,,,,,,1538,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1.075,,,,,,,,,,1541,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1.075,,,,,,,,,,1542,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1.075,,,,,,,,,,1544,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1.075,,,,,,,,,,1546,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1.075,,,,,,,,,,1547,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1.075,,,,,,,,,,1550,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1.075,,,,,,,,,,1552,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1.075,,,,,,,,,,1556,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1.075,,,,,,,,,,1557,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1.075,,,,,,,,,,1559,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1.075,,,,,,,,,,1560,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1.075,,,,,,,,,,1561,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1.075,,,,,,,,,,1562,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1.075,,,,,,,,,,1567,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1.075,,,,,,,,,,1568,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1.075,,,,,,,,,,1593,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1.075,,,,,,,,,,1735,,,,,,,,,,,,,,,,,,,,,,,,,,
,a further 88 tetr of Ptolemy I,1.075,,,,,,,,,,1744,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1.075,,,,,,,,,,1773,,,,,,,,,,,,,,,,,,,,,,,,,,
142+ AR,"Alexander III: Alabanda 103
Myrina 1
Chios 1
Phaselis 7
Perga 4
Aspendus 12
Temnus 14",1.077,,,,,,,,,,,103,,,,,,,,http://nomisma.org/id/alabanda,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,1.077,,,,,,,,,,,1,,,,,,,,http://nomisma.org/id/myrina_aeolis,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,1.077,,,,,,,,,,,1,,,,,,,,http://nomisma.org/id/chios,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,1.077,,,,,,,,,,,7,,,,,,,,http://nomisma.org/id/phaselis,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,1.077,,,,,,,,,,,4,,,,,,,,http://nomisma.org/id/perge,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,1.077,,,,,,,,,,,12,,,,,,,,http://nomisma.org/id/aspendus,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,1.077,,,,,,,,,,,14,,,,,,,,http://nomisma.org/id/temnus,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
37+ AR,AThens NS,1.094,,,,,,,,,,,,37,,,TRUE,,,,http://nomisma.org/id/athens,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
200+ AR,"Lycian League
Antiphellus 1
Cadyanda 2
Cyaneae 5
Limyra 8
Myra 18
Olympus 33
Patara 4
Phaselis 45 Phellus 1
Rhodiapolis 7
Sidyma 1 Ties 3
Trebendai? 1 Xanthus 4",1.096,,,,,,,,,,,1,,,,,,,,http://nomisma.org/id/antiphellus,,,http://nomisma.org/id/lycian_league,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/drachma,,,,,,
,,1.096,,,,,,,,,,,2,,,,,,,,http://nomisma.org/id/cadyanda,,,http://nomisma.org/id/lycian_league,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/drachma,,,,,,
,,1.096,,,,,,,,,,,5,,,,,,,,http://nomisma.org/id/cyane,,,http://nomisma.org/id/lycian_league,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/drachma,,,,,,
,,1.096,,,,,,,,,,,8,,,,,,,,http://nomisma.org/id/limyra,,,http://nomisma.org/id/lycian_league,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/drachma,,,,,,
,,1.096,,,,,,,,,,,18,,,,,,,,http://nomisma.org/id/myra,,,http://nomisma.org/id/lycian_league,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/drachma,,,,,,
,,1.096,,,,,,,,,,,33,,,,,,,,http://nomisma.org/id/olympus,,,http://nomisma.org/id/lycian_league,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/drachma,,,,,,
,,1.096,,,,,,,,,,,4,,,,,,,,http://nomisma.org/id/patara,,,http://nomisma.org/id/lycian_league,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/drachma,,,,,,
,,1.096,,,,,,,,,,,45,,,,,,,,http://nomisma.org/id/phaselis,,,http://nomisma.org/id/lycian_league,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/drachma,,,,,,
,,1.096,,,,,,,,,,,1,,,,,,,,http://nomisma.org/id/phellus,,,http://nomisma.org/id/lycian_league,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/drachma,,,,,,
,,1.096,,,,,,,,,,,7,,,,,,,,http://nomisma.org/id/rhodiapolis,,,http://nomisma.org/id/lycian_league,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/drachma,,,,,,
,,1.096,,,,,,,,,,,1,,,,,,,,http://nomisma.org/id/sidyma,,,http://nomisma.org/id/lycian_league,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/drachma,,,,,,
,,1.096,,,,,,,,,,,3,,,,,,,,http://nomisma.org/id/tlos,,,http://nomisma.org/id/lycian_league,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/drachma,,,,,,
,,1.096,,,,,,,,,,,1,,,,,,,,http://nomisma.org/id/trebenna,,TRUE,http://nomisma.org/id/lycian_league,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/drachma,,,,,,
,,1.096,,,,,,,,,,,4,,,,,,,,http://nomisma.org/id/xanthus,,,http://nomisma.org/id/lycian_league,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/drachma,,,,,,
208+ AR,Ariobarzanes I 208 dr.,1.102,,,,,,,,,,,208,,,,,,,,,,,http://nomisma.org/id/ariobarzanes_i,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/drachma,,,,,,
‘hundreds’ AR,late Seleucid tetra,1.103,,,,,,,,,,,,,,,,,,,,,,,,,,http://nomisma.org/id/seleucid_dynasty,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
AR,"Rome 210 den. and 15 cistoph. (Pergamum 6; Ephesus 2; Antony 7) Seleucid 58 (to Philip)
Antony/Cleopatra (Antioch) 8 Tyre 37 (to 38/7 B.C.)
Sidon 1
Aradus 1 (44/3 B.C.)
Parthian 22 (to Orodes II)
Armenian 10 (Tigranes I 8; Artavasdes II 2)
Cappadocia 8 (to Ariobarzanes I) Alexander III 1 tetr. 1 dr.
Mithradates VI, Pontus 1",1.105,,,,,,,,,,1746,210,,,,,,,,,,,http://nomisma.org/id/roman_empire,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/denarius,,,,,,
,,1.105,,,,,,,,,,1746,6,,,,,,,,http://nomisma.org/id/pergamum,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/cistophorus,,,,,,
,,1.105,,,,,,,,,,1746,2,,,,,,,,http://nomisma.org/id/ephesus,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/cistophorus,,,,,,
,,1.105,,,,,,,,,,1746,7,,,,,,,,,,,http://nomisma.org/id/mark_antony,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/cistophorus,,,,,,
,,1.105,,,,,,,,,,1746,58,,,,,,,,,,,,,,,http://nomisma.org/id/seleucid_dynasty,http://nomisma.org/id/ar,,,,,,,,,
,,1.105,,,,,,,,,,1746,8,,,,,,,,http://nomisma.org/id/antiocheia_syria,,,http://nomisma.org/id/mark_antony,http://nomisma.org/id/cleopatra_vii,,,,http://nomisma.org/id/ar,,,,,,,,,
,,1.105,,,,,,,,,,1746,37,,,,,,,,http://nomisma.org/id/tyre,,,,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,1.105,,,,,,,,,,1746,1,,,,,,,,http://nomisma.org/id/sidon,,,,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,1.105,,,,,,,,,,1746,1,,,,,,,,http://nomisma.org/id/aradus,,,,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,1.105,,,,,,,,,,1746,22,,,,,,,,,,,http://nomisma.org/id/parthian_empire,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,1.105,,,,,,,,,,1746,8,,,,,,,,,,,http://nomisma.org/id/tigranes_i_armenia,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,1.105,,,,,,,,,,1746,2,,,,,,,,,,,http://nomisma.org/id/artavasdes_ii_armenia,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,1.105,,,,,,,,,,1746,8,,,,,,,,,,,http://nomisma.org/id/cappadocian_kingdom,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,1.105,,,,,,,,,,1746,1,,,,,,,,,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,1.105,,,,,,,,,,1746,1,,,,,,,,,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/drachma,,,,,,
,,1.105,,,,,,,,,,1746,1,,,,,,,,http://nomisma.org/id/mithradates_vi_pontus,,,,,,,,http://nomisma.org/id/ar,,,,,,,,,
AE,Pontic,1.107,,,,,,,,,,,,,,,,,,,,,,,,,,http://nomisma.org/id/pontic_kingdom,http://nomisma.org/id/ae,,,,,,,,,
523+ AE,"Side 407 (of which 155 cmkd. thunderbolt, pomegranate, head of Athena, or
Capricorn) Etenna 88
Phaselis 2
Aspendus 8
Selge 10 
Isinda 2
Attaleia 3 (of which 1 cmkd.)
Perga 2
Amyntas, Galatia 1",1.108,,,,,,,,,,,407,,,,,,,,http://nomisma.org/id/side,,,,,,,,http://nomisma.org/id/ae,,,,,,,,,
,,1.108,,,,,,,,,,,88,,,,,,,,http://nomisma.org/id/etenna,,,,,,,,http://nomisma.org/id/ae,,,,,,,,,
,,1.108,,,,,,,,,,,2,,,,,,,,http://nomisma.org/id/phaselis,,,,,,,,http://nomisma.org/id/ae,,,,,,,,,
,,1.108,,,,,,,,,,,8,,,,,,,,http://nomisma.org/id/aspendus,,,,,,,,http://nomisma.org/id/ae,,,,,,,,,
,,1.108,,,,,,,,,,,10,,,,,,,,http://nomisma.org/id/selge,,,,,,,,http://nomisma.org/id/ae,,,,,,,,,
,,1.108,,,,,,,,,,,2,,,,,,,,http://nomisma.org/id/isinda,,,,,,,,http://nomisma.org/id/ae,,,,,,,,,
,,1.108,,,,,,,,,,,3,,,,,,,,http://nomisma.org/id/attaleia,,,,,,,,http://nomisma.org/id/ae,,,,,,,,,
,,1.108,,,,,,,,,,,2,,,,,,,,http://nomisma.org/id/perge,,,,,,,,http://nomisma.org/id/ae,,,,,,,,,
,,1.108,,,,,,,,,,,1,,,,,,,,,,,http://nomisma.org/id/amyntas_galatia,,,,,http://nomisma.org/id/ae,,,,,,,,,
AE,"Add: Perga 1
Ariassus 2 (Apollo/eagle; Hermes/caduceus)
(Termessus 20 not 21 ex., down to year 32)",1.109,,,,,,,,,,1420,1,,,,,,,In addition to IGCH,http://nomisma.org/id/perge,,,,,,,,http://nomisma.org/id/ae,,,,,,,,,
,,1.109,,,,,,,,,,1420,2,,,,,,,In addition to IGCH,http://nomisma.org/id/ariassus,,,,,,,,http://nomisma.org/id/ae,,,,,,,,,
"9 EL, 1 AU","Cyzicus 2 staters
Uncertain 3 staters
1 sixth?
2 1/24th?
1 1/48th? 
Persia daric",,2.001,,,,,,,,,,2,,,,,,,,http://nomisma.org/id/cyzicus,,,,,,,,http://nomisma.org/id/el,,,http://nomisma.org/id/stater,,,,,,
,,,2.001,,,,,,,,,,3,,,,,,,,,,TRUE,,,,,,http://nomisma.org/id/el,,,http://nomisma.org/id/stater,,,,,,
,,,2.001,,,,,,,,,,1,,,,,,,,,,TRUE,,,,,,http://nomisma.org/id/el,,,http://nomisma.org/id/sixth-stater,,TRUE,,,,
,,,2.001,,,,,,,,,,2,,,,,,,,,,TRUE,,,,,,http://nomisma.org/id/el,,,http://nomisma.org/id/twentyfourth-stater,,TRUE,,,,
,,,2.001,,,,,,,,,,1,,,,,,,,,,TRUE,,,,,,http://nomisma.org/id/el,,,http://nomisma.org/id/fourtyeighth-stater,,TRUE,,,,
,,,2.001,,,,,,,,,,1,,,,,,,,http://nomisma.org/id/persia,,,,,,,,http://nomisma.org/id/av,,,http://nomisma.org/id/daric,,,,,,
143 AE,,,2.002,,,,,,,,,"1289, 1290",,,,,,,,,,,,,,,,,,,,,,,,,,
,Cyzicene electrum,,2.004,,,,,,,,,,,,,,,,,,http://nomisma.org/id/cyzicus,,,,,,,,http://nomisma.org/id/el,,,,,,,,,
3+ EL,"Lydia trite (lion head)
Cyzicus hemihecte and hecte.",,2.007,,,,,,,,,689,,,,,,,,,,,,,,,,,,,,,,,,,,
14+ AR,"Macedonia? st. 1
Lete st. 1
Thasos st. 1
Neapolis st. 1
Aegina st. 1
Chios st. 1
Samos fr. 1
Camirus half st. 1
Salamis, Cyprus tetrob. 1
Ingots 5",,2.010,,,,,,,,,,1,,,,,,,,,,TRUE,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/stater,,,http://nomisma.org/id/macedon,,,
,,,2.010,,,,,,,,,,1,,,,,,,,http://nomisma.org/id/lete,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/stater,,,,,,
,,,2.010,,,,,,,,,,1,,,,,,,,http://nomisma.org/id/thasos,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/stater,,,,,,
,,,2.010,,,,,,,,,,1,,,,,,,,http://nomisma.org/id/neapolis_macedon,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/stater,,,,,,
,,,2.010,,,,,,,,,,1,,,,,,,,http://nomisma.org/id/aegina_aegina,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/stater,,,,,,
,,,2.010,,,,,,,,,,1,,,,,,,,http://nomisma.org/id/chios,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/stater,,,,,,
,,,2.010,,,,,,,,,,1,,,,,,,,http://nomisma.org/id/samos,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/fraction,,,,,,
,,,2.010,,,,,,,,,,1,,,,,,,,http://nomisma.org/id/camirus,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/half-stater,,,,,,
,,,2.010,,,,,,,,,,1,,,,,,,,http://nomisma.org/id/salamis_cyprus,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetrobol,,,,,,
,,,2.010,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
2000 AR,"A further 15 coins to be added to those in IGCH
Croesus 7 hemist.
Persia sigloi 8",,2.011,,,,,,,,,1178,7,,,,,,,In addition to IGCH,,,,http://nomisma.org/id/croesus_lydia,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/half-stater,,,,,,
,,,2.011,,,,,,,,,,8,,,,,,,In addition to IGCH,http://nomisma.org/id/persia,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/siglos,,,,,,
,,,2.110,,,,,,,,,1359,,,,,,,,,,,,,,,,,,,,,,,,,,
13+ AR,Parium dr.,,2.021,,,,,,,,,,,13,,,TRUE,,,,http://nomisma.org/id/parium,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/drachma,,,,,,
350+ AR,Persia sigloi ,,2.026,,,,,,,,,,,350,,,TRUE,,,,http://nomisma.org/id/persia,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/siglos,,,,,,
8+ AR,"Kuprilli 4
Teththiveibi 2
Mirne 2",,2.027,,,,,,,,,,4,,,,,,,,,,,http://nomisma.org/id/kuprlli_lycia,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,2.027,,,,,,,,,,2,,,,,,,,,,,http://nomisma.org/id/teththiweibi_lycia,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,2.027,,,,,,,,,,2,,,,,,,,,,,,,,,,http://nomisma.org/id/ar,,,,,,http://nomisma.org/id/lycia,,,
67+ AR,Persia sigloi ,,2.032,,,,,,,,,,,67,,,TRUE,,,,http://nomisma.org/id/persia,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/siglos,,,,,,
53+ AR,"Salamis, Cyprus: evagoras 1 st 3; terobs 50.",,2.036,,,,,,,,,,3,,,,,,,,http://nomisma.org/id/salamis_cyprus,,,http://nomisma.org/id/euagoras_i,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/stater,,,,,,
,,,2.036,,,,,,,,,,50,,,,,,,,http://nomisma.org/id/salamis_cyprus,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetrobol,,,,,,
154+ AR,Persia sigloi ,,2.038,,,,,,,,,,,154,,,TRUE,,,,http://nomisma.org/id/persia,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/siglos,,,,,,
10+ AR,Athens (or imit),,2.040,,,,,,,,,,,10,,,TRUE,,,,http://nomisma.org/id/athens,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,"It has been revealed on good authority that the Philip IIAU st. were not found with the other AU and EL, and they thus form a separate hoard from another part
of Turkey.",,2.041,,,,,,,,,1239,,,,,,,,,,,,,,,,,,,,,,,,,,
29+ AU,"Philip II: Pella 11
Amphipolis 13
Alexander III: Macedonia 1
Tarsus 2
Salamis, Cyprus 1
Sidon 1",,2.050,,,,,,,,,,11,,,,,,,,http://nomisma.org/id/pella_macedon,,,http://nomisma.org/id/philip_ii,,,,,http://nomisma.org/id/av,,,,,,,,,
,,,2.050,,,,,,,,,,13,,,,,,,,http://nomisma.org/id/amphipolis,,,http://nomisma.org/id/philip_ii,,,,,http://nomisma.org/id/av,,,,,,,,,
,,,2.050,,,,,,,,,,1,,,,,,,,,,TRUE,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/av,,,,,,http://nomisma.org/id/macedon,,,
,,,2.050,,,,,,,,,,2,,,,,,,,http://nomisma.org/id/tarsus,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/av,,,,,,,,,
,,,2.050,,,,,,,,,,1,,,,,,,,http://nomisma.org/id/salamis_cyprus,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/av,,,,,,,,,
,,,2.050,,,,,,,,,,1,,,,,,,,http://nomisma.org/id/sidon,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/av,,,,,,,,,
22+ AR,"Alexander III: Tarsus 1; Byblos 13; Sidon 4; Babylon 2
Philip III: Byblos 1; Babylon 1",,2.054,,,,,,,,,,1,,,,,,,,http://nomisma.org/id/tarsus,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,2.054,,,,,,,,,,13,,,,,,,,http://nomisma.org/id/babylon,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,2.054,,,,,,,,,,4,,,,,,,,http://nomisma.org/id/sidon,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,2.054,,,,,,,,,,2,,,,,,,,http://nomisma.org/id/byblus,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,2.054,,,,,,,,,,1,,,,,,,,http://nomisma.org/id/byblus,,,http://nomisma.org/id/philip_iii_arrhidaeus,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,2.054,,,,,,,,,,1,,,,,,,,http://nomisma.org/id/babylon,,,http://nomisma.org/id/philip_iii_arrhidaeus,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
129 AE,"Rhodes 126
Cnidus 2
Telos 1",,2.059,,,,,,,,,1287,126,,,,,,,,http://nomisma.org/id/rhodes,,,,,,,,http://nomisma.org/id/ae,,,,,,,,,
,,,2.059,,,,,,,,,1287,2,,,,,,,,http://nomisma.org/id/cnidus,,,,,,,,http://nomisma.org/id/ae,,,,,,,,,
,,,2.059,,,,,,,,,1287,1,,,,,,,,http://nomisma.org/id/telos,,,,,,,,http://nomisma.org/id/ae,,,,,,,,,
22+ AR,"Alexander III dr. 22 (incl Lampsacus, Abydus, Colophon, Miletus)",,2.060,,,,,,,,,,,,,,TRUE,,,,http://nomisma.org/id/lampsacus,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/drachma,,,,,,
,,,2.060,,,,,,,,,,,,,,TRUE,,,,http://nomisma.org/id/abydus,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/drachma,,,,,,
,,,2.060,,,,,,,,,,,,,,TRUE,,,,http://nomisma.org/id/colophon,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/drachma,,,,,,
,,,2.060,,,,,,,,,,,,,,TRUE,,,,http://nomisma.org/id/miletus,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/drachma,,,,,,
